Timestamp,UpperPitch,UpperRoll,LowerPitch,LowerRoll,Status,Score
2026-04-01T23:53:39.301Z,0.7,11,1,4.3,GOOD,8
2026-04-01T23:53:39.859Z,0.8,10.8,0.6,4.2,GOOD,8
2026-04-01T23:53:40.439Z,0.3,11.4,0.6,4,GOOD,8
2026-04-01T23:53:40.979Z,0.1,10.7,0.7,2.4,GOOD,8
2026-04-01T23:53:41.540Z,0.3,11.4,0.8,2.9,GOOD,8
2026-04-01T23:53:42.099Z,0.9,10.1,0.6,3.1,GOOD,8
2026-04-01T23:53:42.660Z,0.9,11.9,1.6,2.9,GOOD,8
2026-04-01T23:53:43.219Z,0.2,11.8,0.3,2.6,GOOD,8
2026-04-01T23:53:43.780Z,0.8,12,1.2,4.4,GOOD,8
2026-04-01T23:53:44.340Z,0.3,12,1.4,3.9,GOOD,8
2026-04-01T23:53:44.900Z,0.1,11.4,1,4.8,GOOD,8
2026-04-01T23:53:45.459Z,0.6,12.7,1.1,4.1,GOOD,9
2026-04-01T23:53:46.020Z,0.2,12.4,0.7,4.2,GOOD,9
2026-04-01T23:53:46.580Z,0.2,11.9,0.7,5,GOOD,9
2026-04-01T23:53:47.139Z,2.8,12.1,1.8,1.8,GOOD,9
2026-04-01T23:53:47.720Z,1,12.3,0.9,3.8,GOOD,9
2026-04-01T23:53:48.260Z,1.4,12.2,0.8,3.1,GOOD,9
2026-04-01T23:53:48.820Z,0.9,12.3,0.5,3.3,GOOD,9
2026-04-01T23:53:49.382Z,0.2,11.8,0,4.4,GOOD,9
2026-04-01T23:53:49.940Z,0.1,12.5,0.2,4.4,GOOD,9
2026-04-01T23:53:50.499Z,1.1,12.1,0.2,4.5,GOOD,9
2026-04-01T23:53:51.060Z,1,12.9,0.7,3.6,GOOD,9
2026-04-01T23:53:51.619Z,0.1,14.5,0.3,3.3,GOOD,9
2026-04-01T23:53:52.180Z,2.4,12.9,1.8,2.2,GOOD,9
2026-04-01T23:53:52.740Z,0.5,13.4,0.1,2.6,GOOD,9
2026-04-01T23:53:53.299Z,0.8,12.1,0.1,3.5,GOOD,9
2026-04-01T23:53:53.860Z,1.6,13.3,0.6,3.2,GOOD,9
2026-04-01T23:53:54.419Z,1,12.7,0.5,3.2,GOOD,9
2026-04-01T23:53:54.980Z,0.8,12.3,0.2,4,GOOD,9
2026-04-01T23:53:55.559Z,0.7,12.3,0.3,4.1,GOOD,9
2026-04-01T23:53:56.100Z,1.3,12.8,0.3,3.3,GOOD,9
2026-04-01T23:53:56.679Z,1.3,11.7,0.9,4.9,GOOD,9
2026-04-01T23:53:57.239Z,1,12.1,0.1,4.8,GOOD,9
2026-04-01T23:53:57.800Z,1,12.8,0.4,1.5,GOOD,9
2026-04-01T23:53:58.359Z,1.2,12.4,0.2,1,GOOD,9
2026-04-01T23:53:58.920Z,0.6,12.2,0.7,0.7,GOOD,9
2026-04-01T23:53:59.499Z,6.2,13,0.2,2.1,GOOD,10
2026-04-01T23:54:00.079Z,1.5,12.1,0.3,2.7,GOOD,10
2026-04-01T23:54:00.639Z,0.6,11.7,0.2,3.3,GOOD,10
2026-04-01T23:54:01.239Z,0.7,11.6,0.4,3.2,GOOD,10
2026-04-01T23:54:01.819Z,0.6,12.1,0.3,3,GOOD,10
2026-04-01T23:54:02.379Z,1,12.4,0.3,3.3,GOOD,10
2026-04-01T23:54:02.940Z,0.6,11.3,0.1,3.4,GOOD,10
2026-04-01T23:54:03.499Z,0.7,13,0.1,3,GOOD,10
2026-04-01T23:54:04.059Z,0.5,12.6,0.1,3,GOOD,10
2026-04-01T23:54:04.639Z,1.9,11.6,1.8,3.8,GOOD,10
2026-04-01T23:54:05.199Z,2.8,10.1,0.2,3.1,GOOD,10
2026-04-01T23:54:05.759Z,0.2,12.7,1.5,3.7,GOOD,10
2026-04-01T23:54:06.319Z,0.6,12.4,1.8,4.5,GOOD,10
2026-04-01T23:54:06.879Z,0.6,12.3,1.7,4.5,GOOD,10
2026-04-01T23:54:07.439Z,1.4,12.2,2.5,1.9,GOOD,10
2026-04-01T23:54:07.999Z,1.3,8.9,3.3,2,GOOD,10
2026-04-01T23:54:08.559Z,0.5,9.6,1.2,0.4,GOOD,10
2026-04-01T23:54:09.119Z,1.5,11.2,2.8,5.5,GOOD,10
2026-04-01T23:54:09.698Z,1,11.6,2.5,4.2,GOOD,10
2026-04-01T23:54:10.259Z,1,0.6,2.6,1.4,GOOD,10
2026-04-01T23:54:10.819Z,1.6,5.6,0,0.2,GOOD,10
2026-04-01T23:54:11.379Z,0.6,5.4,2.3,5.3,GOOD,10
2026-04-01T23:54:11.940Z,2.2,9.8,2.5,353.2,ADJUSTING,10
2026-04-01T23:54:12.959Z,0.7,8.1,2.6,349.7,ADJUSTING,10
2026-04-01T23:54:13.079Z,0.5,13.6,2.5,0.7,GOOD,10
2026-04-01T23:54:13.679Z,2.6,20.5,0.6,6.7,ADJUSTING,10
2026-04-01T23:54:14.259Z,2.3,18.8,1,3.7,ADJUSTING,10
2026-04-01T23:54:14.799Z,2.6,21.3,0.5,2.4,ADJUSTING,10
2026-04-01T23:54:15.379Z,2.2,20.4,0.4,1.5,ADJUSTING,10
2026-04-01T23:54:15.939Z,2.2,24,1.5,1.8,BAD,10
2026-04-01T23:54:16.500Z,5.7,21.9,1.4,0.9,BAD,10
2026-04-01T23:54:17.080Z,2.7,26.3,1.9,0,BAD,10
2026-04-01T23:54:17.619Z,6.3,20.6,0.2,1,BAD,10
2026-04-01T23:54:18.180Z,0.1,14.8,2.1,3.1,GOOD,10
2026-04-01T23:54:18.739Z,0.6,10.9,1.9,2.5,GOOD,10
2026-04-01T23:54:19.319Z,0.1,10.4,1.6,2,GOOD,10
2026-04-01T23:54:19.879Z,0.6,10.8,1.4,1.1,GOOD,10
2026-04-01T23:54:20.439Z,0.1,10.8,1.7,1,GOOD,10
2026-04-01T23:54:21.020Z,0.3,11.2,1.9,0.2,GOOD,11
2026-04-01T23:54:21.558Z,0.9,13.5,1.5,0.8,GOOD,11
2026-04-01T23:54:22.158Z,3.1,11.8,4.6,1.5,GOOD,11
2026-04-01T23:54:22.740Z,2,12.3,2,0.3,GOOD,11
2026-04-01T23:54:23.439Z,1.2,24.1,1.4,0.9,ADJUSTING,11
2026-04-01T23:54:23.898Z,3.2,17.2,3,1.2,ADJUSTING,11
2026-04-01T23:54:24.578Z,3.1,16.7,3.6,2.5,ADJUSTING,11
2026-04-01T23:54:25.100Z,2.8,17.8,3.3,1.7,ADJUSTING,11
2026-04-01T23:54:25.540Z,2.4,17.5,2.7,2.1,BAD,11
2026-04-01T23:54:26.519Z,1.9,19.7,3.1,1.6,BAD,11
2026-04-01T23:54:26.680Z,5.7,12.6,2.2,1,GOOD,11
2026-04-01T23:54:27.258Z,0.9,13.5,2.7,3.2,GOOD,11
2026-04-01T23:54:27.818Z,1.1,13.4,2.7,2.9,GOOD,11
2026-04-01T23:54:28.379Z,1.2,13.4,3.1,3.3,GOOD,11
2026-04-01T23:54:28.979Z,1.4,13.7,2.3,3.7,GOOD,11
2026-04-01T23:54:29.478Z,2.4,13.3,3.5,4.3,GOOD,11
2026-04-01T23:54:30.039Z,2.4,14.5,3.7,1.7,GOOD,11
2026-04-01T23:54:30.619Z,3.3,15.9,3.8,0.2,ADJUSTING,11
2026-04-01T23:54:31.179Z,3.7,14.5,3.7,0.1,GOOD,11
2026-04-01T23:54:31.759Z,3.1,15.1,3,0.2,ADJUSTING,11
2026-04-01T23:54:32.320Z,3.4,15,3.6,0.7,ADJUSTING,11
2026-04-01T23:54:32.879Z,3.2,14.9,3.5,1.1,GOOD,11
2026-04-01T23:54:33.480Z,4.8,13.2,4.3,1.2,GOOD,11
2026-04-01T23:54:34.060Z,2.1,14.7,1.9,1.1,GOOD,11
2026-04-01T23:54:34.799Z,3.8,14.4,4,0.4,GOOD,11
2026-04-01T23:54:35.239Z,3.7,14.2,3.9,0.8,GOOD,11
2026-04-01T23:54:35.760Z,3.9,14.5,3.4,0.7,GOOD,11
2026-04-01T23:54:36.379Z,3.8,14.7,3.8,1.4,GOOD,11
2026-04-01T23:54:37.120Z,4.2,14.9,2.8,1.2,GOOD,11
2026-04-01T23:54:37.699Z,4.2,15.2,3.4,1.3,ADJUSTING,11
2026-04-01T23:54:38.140Z,3.8,15,3.6,1,GOOD,11
2026-04-01T23:54:38.718Z,4.6,15.2,3.3,1,ADJUSTING,11
2026-04-01T23:54:39.338Z,3.9,14.8,3.6,1,GOOD,11
2026-04-01T23:54:39.800Z,4.1,14.9,3.5,1.4,GOOD,11
2026-04-01T23:54:40.497Z,4,15.5,3.2,1.2,ADJUSTING,11
2026-04-01T23:54:41.098Z,4.4,15.1,3.6,1,ADJUSTING,11
2026-04-01T23:54:41.838Z,4.2,15.4,3.4,1.2,ADJUSTING,11
2026-04-01T23:54:42.180Z,4,15.1,3.7,0.6,ADJUSTING,11
2026-04-01T23:54:42.918Z,3.8,15.7,3.5,1.4,BAD,11
2026-04-01T23:54:43.379Z,0.8,17.3,3.9,1.5,BAD,11
2026-04-01T23:54:43.737Z,7,10.3,2.9,1.9,GOOD,11
2026-04-01T23:54:44.359Z,0.1,10.6,2.8,5.5,GOOD,11
2026-04-01T23:54:44.919Z,2.3,11.8,3.7,5.2,GOOD,11
2026-04-01T23:54:45.418Z,2.2,11.9,3.5,4.3,GOOD,11
2026-04-01T23:54:46.278Z,2.9,12,3.4,3.9,GOOD,11
2026-04-01T23:54:46.581Z,2.9,12.6,3.2,3,GOOD,11
2026-04-01T23:54:47.198Z,3,12.9,3.6,3.1,GOOD,12
2026-04-01T23:54:47.720Z,3.5,13.5,3.2,2.9,GOOD,12
2026-04-01T23:54:48.220Z,3.3,12.4,3.5,3.5,GOOD,12
2026-04-01T23:54:48.799Z,3.2,12.1,3.8,4,GOOD,12
2026-04-01T23:54:49.360Z,3.6,12.8,4.2,3.6,GOOD,12
2026-04-01T23:54:49.979Z,2.9,12.5,3.3,3.6,GOOD,12
2026-04-01T23:54:50.526Z,3.5,12.6,3.9,3.1,GOOD,12
2026-04-01T23:54:51.059Z,3.5,12.9,3.7,2.9,GOOD,12
2026-04-01T23:54:51.639Z,3.6,12.6,3.9,2.8,GOOD,12
2026-04-01T23:54:52.279Z,3.3,13.1,3.6,3,GOOD,12
2026-04-01T23:54:52.778Z,3.7,12.9,3.9,3.4,GOOD,12
2026-04-01T23:54:53.398Z,3.5,12.9,3.9,2.6,GOOD,12
2026-04-01T23:54:53.860Z,3.4,12.6,3.5,2.7,GOOD,12
2026-04-01T23:54:54.420Z,3.6,13,4,2.7,GOOD,12
2026-04-01T23:54:54.999Z,3.7,12.8,3.6,2.5,GOOD,12
2026-04-01T23:54:55.639Z,3.7,13,4,2.5,GOOD,12
2026-04-01T23:54:56.139Z,3.6,12.5,4,2.2,GOOD,12
2026-04-01T23:54:56.659Z,3.9,13.2,3.8,2.4,GOOD,12
2026-04-01T23:54:57.240Z,3.9,13.2,4,2.7,GOOD,12
2026-04-01T23:54:57.839Z,3.3,12.8,3.7,2.5,GOOD,12
2026-04-01T23:54:58.458Z,3.9,12.9,3.8,2.4,GOOD,12
2026-04-01T23:54:58.919Z,3.8,13,3.7,2.5,GOOD,12
2026-04-01T23:54:59.558Z,4,13.5,3.7,2.6,GOOD,12
2026-04-01T23:55:00.058Z,4.3,12.8,3.7,2.7,GOOD,12
2026-04-01T23:55:00.618Z,4.1,13.2,4,3.2,GOOD,12
2026-04-01T23:55:01.158Z,4.3,13,4,2.6,GOOD,12
2026-04-01T23:55:01.739Z,4.2,13.2,3.5,2.3,GOOD,12
2026-04-01T23:55:02.339Z,4.4,13.3,3.5,2.1,GOOD,12
2026-04-01T23:55:02.898Z,3.6,13.3,3.6,2.2,GOOD,13
2026-04-01T23:55:03.479Z,3.7,13.3,3.9,2,GOOD,13
2026-04-01T23:55:04.000Z,3.9,13,4.1,2.7,GOOD,13
2026-04-01T23:55:04.579Z,3.9,13.4,3.5,2.7,GOOD,13
2026-04-01T23:55:05.119Z,4.1,13.3,3.8,2.3,GOOD,13
2026-04-01T23:55:05.698Z,3.9,13.2,3.5,3.1,GOOD,13
2026-04-01T23:55:06.258Z,3.7,12.6,4.1,2.3,GOOD,13
2026-04-01T23:55:06.839Z,3.6,12.5,3.8,2.7,GOOD,13
2026-04-01T23:55:07.418Z,3.7,13.7,3.9,2.6,GOOD,13
2026-04-01T23:55:07.980Z,4.1,12.8,4,2.9,GOOD,13
2026-04-01T23:55:08.518Z,4.6,13.2,4.2,2.6,GOOD,13
2026-04-01T23:58:37.316Z,5.6,14.2,3.6,0.5,GOOD,0
2026-04-01T23:58:37.877Z,5.4,14.4,3.8,0.2,GOOD,0
2026-04-01T23:58:38.456Z,5.1,14.5,4.2,0.2,GOOD,0
2026-04-01T23:58:39.017Z,5.3,14.4,4.1,0.2,GOOD,0
2026-04-01T23:58:39.577Z,5.1,14.2,4,0.2,GOOD,0
2026-04-01T23:58:40.156Z,5,14.1,3.8,0.2,GOOD,0
2026-04-01T23:58:40.716Z,5.3,14.1,3.9,0.4,GOOD,0
2026-04-01T23:58:41.257Z,5.1,13.8,3.9,0.5,GOOD,0
2026-04-01T23:58:41.816Z,5.3,14.2,3.9,0.7,GOOD,0
2026-04-01T23:58:42.376Z,4.8,13.7,3.9,0.1,GOOD,0
2026-04-01T23:58:42.936Z,5.2,14,4,0.1,GOOD,0
2026-04-01T23:58:43.496Z,4.6,13.8,3.7,0.3,GOOD,0
2026-04-01T23:58:44.056Z,4.8,14.2,3.8,0.1,GOOD,0
2026-04-01T23:58:44.636Z,4.4,14,3.4,0.1,GOOD,0
2026-04-01T23:58:45.196Z,4.3,13.8,3,0.3,GOOD,0
2026-04-01T23:58:45.776Z,3.7,13.6,2.6,0.5,GOOD,0
2026-04-01T23:58:46.297Z,4.1,13.8,3.5,0.3,GOOD,0
2026-04-01T23:58:46.878Z,4.2,14.2,2.9,0.4,GOOD,0
2026-04-01T23:58:47.437Z,4.6,13.8,2.8,0.4,GOOD,0
2026-04-01T23:58:47.996Z,4.6,14,3.2,0.1,GOOD,0
2026-04-01T23:58:48.536Z,4.8,13.5,3.1,0.1,GOOD,0
2026-04-01T23:58:49.137Z,4.3,14.1,3.6,0.1,GOOD,0
2026-04-01T23:58:49.677Z,4.6,13.2,3.6,0.4,GOOD,0
2026-04-01T23:58:50.217Z,4.5,13.5,3.5,0.4,GOOD,0
2026-04-01T23:58:50.796Z,4.6,13.5,3.2,0.2,GOOD,0
2026-04-01T23:58:51.356Z,4.6,13.7,3.8,0.1,GOOD,0
2026-04-01T23:58:51.956Z,4.1,13.7,3.3,0.1,GOOD,0
2026-04-01T23:58:52.457Z,3.8,13.6,3.1,0.1,GOOD,0
2026-04-01T23:58:53.016Z,4.2,13.7,2.8,0.2,GOOD,0
2026-04-01T23:58:53.598Z,3.9,13.6,3.1,0.4,GOOD,0
2026-04-01T23:58:54.157Z,3.9,13.4,2.7,0.8,GOOD,0
2026-04-01T23:58:54.696Z,3.8,13.2,3,1,GOOD,0
2026-04-01T23:58:55.275Z,3.2,13.5,2.7,1.3,GOOD,0
2026-04-01T23:58:55.876Z,3.6,12.5,3,1.3,GOOD,0
2026-04-01T23:58:56.403Z,0.9,5.8,3.1,6,GOOD,0
2026-04-01T23:58:56.977Z,0.5,5.6,2.4,351.8,ADJUSTING,0
2026-04-01T23:58:57.516Z,1.4,6.2,3.9,350.2,ADJUSTING,0
2026-04-01T23:58:58.096Z,2.3,9.5,2,1.3,GOOD,0
2026-04-01T23:58:58.635Z,2.2,8.7,3,2.1,GOOD,0
2026-04-01T23:58:59.196Z,2.5,10.3,2.2,0.1,GOOD,0
2026-04-01T23:58:59.756Z,1.9,11,1.7,6.4,GOOD,0
2026-04-01T23:59:00.397Z,0.3,2.3,2.6,351.2,ADJUSTING,0
2026-04-01T23:59:01.036Z,0.3,2.5,2.7,352.4,ADJUSTING,0
2026-04-01T23:59:01.637Z,0.2,3,2.6,353,ADJUSTING,0
2026-04-01T23:59:02.156Z,0.4,3.3,3.3,352.7,ADJUSTING,0
2026-04-01T23:59:02.836Z,0.3,3.1,2.4,352.5,BAD,0
2026-04-01T23:59:03.336Z,4.7,1.7,3.1,3.4,GOOD,0
2026-04-01T23:59:03.777Z,1.2,9.1,2.5,0.8,GOOD,0
2026-04-01T23:59:04.355Z,2,10,2.4,0.1,GOOD,0
2026-04-01T23:59:04.976Z,2.6,11,2.7,0.4,GOOD,0
2026-04-01T23:59:05.516Z,1.6,10.5,2.4,0,GOOD,0
2026-04-01T23:59:06.075Z,0.8,9.3,2.6,1.4,GOOD,0
2026-04-01T23:59:06.695Z,1.9,10,2.7,1.3,GOOD,0
2026-04-01T23:59:07.196Z,1.7,9.4,2.8,1,GOOD,0
2026-04-01T23:59:07.815Z,1.9,9.7,2.8,0.4,GOOD,0
2026-04-01T23:59:08.376Z,2.1,10,3.5,0.3,GOOD,0
2026-04-01T23:59:08.877Z,1.8,9.7,3,0.2,GOOD,0
2026-04-01T23:59:09.416Z,1.6,8.9,2.1,0,GOOD,0
2026-04-01T23:59:09.976Z,1.9,10.2,2.6,0.6,GOOD,0
2026-04-01T23:59:10.556Z,2.4,9.8,3.2,0.4,GOOD,0
2026-04-01T23:59:11.137Z,2.1,9.8,3.1,0.2,GOOD,0
2026-04-01T23:59:11.696Z,2.2,10,2.9,0.3,GOOD,0
2026-04-01T23:59:12.216Z,2.2,9.5,2.2,0.3,GOOD,0
2026-04-01T23:59:12.776Z,2.1,9.4,2.7,0.3,GOOD,0
2026-04-01T23:59:13.356Z,1.6,11.4,2.4,0.4,GOOD,1
2026-04-01T23:59:13.916Z,0.4,10.2,2,0.1,GOOD,1
2026-04-01T23:59:14.516Z,1.4,10.9,2.2,0.5,GOOD,1
2026-04-01T23:59:15.036Z,2,11.6,3,1,GOOD,1
2026-04-01T23:59:15.575Z,2.9,12.3,3.1,1,GOOD,1
2026-04-01T23:59:16.136Z,2.7,12,2.7,1.6,GOOD,1
2026-04-01T23:59:16.696Z,2.8,12.6,3.3,1,GOOD,1
2026-04-01T23:59:17.257Z,3.2,12.9,2.6,0,GOOD,1
2026-04-01T23:59:17.816Z,2.8,13,3.1,1.1,GOOD,1
2026-04-01T23:59:18.396Z,2.7,12.5,3.3,1.1,GOOD,1
2026-04-01T23:59:18.956Z,2.7,13.4,3.1,0.7,GOOD,1
2026-04-01T23:59:19.496Z,2.9,14.1,3.4,0.8,GOOD,1
2026-04-01T23:59:20.057Z,3.3,14.9,2.4,0.4,GOOD,1
2026-04-01T23:59:20.616Z,3.6,14.9,2.5,0.1,GOOD,1
2026-04-01T23:59:21.197Z,3.7,15.7,2.6,0.6,ADJUSTING,1
2026-04-01T23:59:21.756Z,3.7,16,2.2,0.6,ADJUSTING,1
2026-04-01T23:59:22.317Z,3,13.9,2.3,1.5,GOOD,1
2026-04-01T23:59:22.896Z,3.1,13.8,2.5,0.1,GOOD,1
2026-04-01T23:59:23.456Z,3.5,14,2.4,0,GOOD,1
2026-04-01T23:59:24.056Z,3.6,13.5,3,0,GOOD,1
2026-04-01T23:59:24.597Z,3.1,13.7,2.9,0.1,GOOD,1
2026-04-01T23:59:25.156Z,3.8,14,2.9,0.4,GOOD,1
2026-04-01T23:59:25.696Z,3.7,13.9,2.8,0.1,GOOD,1
2026-04-01T23:59:26.256Z,3.7,13.9,2.5,0.2,GOOD,1
2026-04-01T23:59:26.815Z,3.5,14.1,2.4,0.2,GOOD,1
2026-04-01T23:59:27.395Z,3.3,13.8,2.7,0.3,GOOD,1
2026-04-01T23:59:27.995Z,1.8,14.6,2.3,0.1,GOOD,1
2026-04-01T23:59:28.495Z,5.5,12.3,6.1,0.4,GOOD,1
2026-04-01T23:59:29.077Z,4.8,13,5,1.5,GOOD,1
2026-04-01T23:59:29.617Z,5.6,13.6,4.1,1.9,GOOD,1
2026-04-01T23:59:30.176Z,5,11.4,4.2,2.5,GOOD,1
2026-04-01T23:59:30.756Z,3.2,12.8,3.9,1.7,GOOD,1
2026-04-01T23:59:31.296Z,2.8,14.5,3,0.6,GOOD,2
2026-04-01T23:59:31.856Z,2.8,13.9,2.9,0.4,GOOD,2
2026-04-01T23:59:32.416Z,2.2,14.6,2.5,0.3,GOOD,2
2026-04-01T23:59:32.977Z,2,14,2.5,0.3,GOOD,2
2026-04-01T23:59:33.536Z,1.4,14.3,2.4,0.1,GOOD,2
2026-04-01T23:59:34.136Z,1.6,14,1.9,0.1,GOOD,2
2026-04-01T23:59:34.695Z,2.1,13.4,2.8,0.5,GOOD,2
2026-04-01T23:59:35.256Z,1.4,14.1,3.1,0.9,GOOD,2
2026-04-01T23:59:35.816Z,2.4,12.9,2.1,0.6,GOOD,2
2026-04-01T23:59:36.376Z,2.2,14.7,2.5,0.5,GOOD,2
2026-04-01T23:59:36.937Z,1.3,14.4,2.2,0,GOOD,2
2026-04-01T23:59:37.496Z,1.8,14.4,2.5,0.1,GOOD,2
2026-04-01T23:59:38.076Z,2,14.5,2.3,0,GOOD,2
2026-04-01T23:59:38.656Z,2,14.9,2.7,0.1,GOOD,2
2026-04-01T23:59:39.195Z,2,13.9,2.2,0.4,GOOD,2
2026-04-01T23:59:39.756Z,1.8,14.4,2.6,0.3,GOOD,2
2026-04-01T23:59:40.356Z,2.2,14.3,2.4,0.3,GOOD,2
2026-04-01T23:59:40.916Z,1.7,14.5,2.3,0.1,GOOD,2
2026-04-01T23:59:41.476Z,2.4,14.3,2.6,0.4,GOOD,2
2026-04-01T23:59:42.035Z,2.2,14.8,2.6,0.2,GOOD,2
2026-04-01T23:59:42.597Z,2.2,14.2,2.3,0,GOOD,2
2026-04-01T23:59:43.156Z,1.7,14.7,2.6,0,GOOD,2
2026-04-01T23:59:43.716Z,2,14.3,2.6,0.4,GOOD,2
2026-04-01T23:59:44.276Z,2.2,14.2,2.4,0.1,GOOD,2
2026-04-01T23:59:44.857Z,2.1,14.3,2.5,0.3,GOOD,2
2026-04-01T23:59:45.416Z,2.4,15.2,2.6,0.7,ADJUSTING,2
2026-04-01T23:59:45.975Z,0.7,14.7,1,0.2,GOOD,2
2026-04-01T23:59:46.535Z,1.1,14.5,1.9,0.1,GOOD,2
2026-04-01T23:59:47.094Z,1.5,15.4,2.3,0.2,ADJUSTING,2
2026-04-01T23:59:47.656Z,1.5,14.9,2,0.1,GOOD,2
2026-04-01T23:59:48.214Z,1.7,14.4,2.4,0.3,GOOD,2
2026-04-01T23:59:48.776Z,1.4,14.6,2.1,0,GOOD,2
2026-04-01T23:59:49.335Z,1.9,14.6,2.8,0.1,GOOD,3
2026-04-01T23:59:49.896Z,1.7,14.6,2.1,0.2,GOOD,3
2026-04-01T23:59:50.456Z,1.5,14.6,2.5,0.1,GOOD,3
2026-04-01T23:59:51.016Z,1.4,14.8,2.4,0.3,GOOD,3
2026-04-01T23:59:51.576Z,1.4,14.5,2.3,0.3,GOOD,3
2026-04-01T23:59:52.136Z,2.1,14.1,2.5,0.2,GOOD,3
2026-04-01T23:59:52.716Z,1.6,14.8,2.2,0.1,GOOD,3
2026-04-01T23:59:53.276Z,1.9,14.6,2,0.4,GOOD,3
2026-04-01T23:59:53.836Z,1.5,14.4,2.4,0.3,GOOD,3
2026-04-01T23:59:54.395Z,1.4,14.5,2.6,0.2,GOOD,3
2026-04-01T23:59:54.955Z,1.8,14.3,1.9,0.6,GOOD,3
2026-04-01T23:59:55.535Z,2,15,2.2,0.3,ADJUSTING,3
2026-04-01T23:59:56.096Z,2.2,14.7,2.5,0.1,GOOD,3
2026-04-01T23:59:56.675Z,1.8,14.7,2.5,0.4,GOOD,3
2026-04-01T23:59:57.195Z,2,14.8,2.4,0,GOOD,3
2026-04-01T23:59:57.756Z,1.8,14.5,2.4,0.2,GOOD,3
2026-04-01T23:59:58.316Z,1.9,14.2,2.5,0.3,GOOD,3
2026-04-01T23:59:58.875Z,2,14,2.8,0.6,GOOD,3
2026-04-01T23:59:59.435Z,2.3,14,2.6,0.1,GOOD,3
2026-04-01T23:59:59.995Z,2.3,14.2,2.2,0.5,GOOD,3
2026-04-02T00:00:00.556Z,2,14.5,2.1,0.5,GOOD,3
2026-04-02T00:00:01.135Z,2,14.3,2.3,0,GOOD,3
2026-04-02T00:00:01.676Z,2.6,14.5,2.4,0.2,GOOD,3
2026-04-02T00:00:02.237Z,2.4,14.7,2.6,0.2,GOOD,3
2026-04-02T00:00:02.818Z,2,14.3,2.6,0.1,GOOD,3
2026-04-02T00:00:03.376Z,2,14.6,2.5,0.6,GOOD,3
2026-04-02T00:00:03.936Z,1.9,14.4,2.9,0.4,GOOD,3
2026-04-02T00:00:04.495Z,1.5,14.2,2.3,0.9,GOOD,3
2026-04-02T00:00:05.056Z,1.8,14.7,2.3,0.1,GOOD,3
2026-04-02T00:00:05.616Z,1.7,14.3,2,0.6,GOOD,3
2026-04-02T00:00:06.176Z,1.9,14.1,2.1,0.2,GOOD,3
2026-04-02T00:00:06.736Z,1.8,14.5,2.5,0.3,GOOD,4
2026-04-02T00:00:07.336Z,1.6,13.8,1.9,0.1,GOOD,4
2026-04-02T00:00:07.935Z,1.6,14.2,1.9,0.5,GOOD,4
2026-04-02T00:00:08.455Z,1.4,14.2,2.3,0.8,GOOD,4
2026-04-02T00:00:09.015Z,0.9,13.9,1.9,0,GOOD,4
2026-04-02T00:00:09.575Z,2.3,14.8,2.1,0.1,GOOD,4
2026-04-02T00:00:10.136Z,1,14.5,2.7,0.2,GOOD,4
2026-04-02T00:00:10.716Z,1.5,15.5,1.9,0,ADJUSTING,4
2026-04-02T00:00:11.275Z,1.2,15,2.6,0.2,GOOD,4
2026-04-02T00:00:11.855Z,1.6,15.4,2.3,0.5,ADJUSTING,4
2026-04-02T00:00:12.416Z,4.1,11.8,4.5,0.4,GOOD,4
2026-04-02T00:00:13.075Z,4.7,11.4,4.8,1.2,GOOD,4
2026-04-02T00:00:13.555Z,3.7,10.5,3.9,1.3,GOOD,4
2026-04-02T00:00:14.175Z,3.5,11.7,2.6,1.9,GOOD,4
2026-04-02T00:00:14.735Z,4.5,10.9,3.6,0.9,GOOD,4
2026-04-02T00:00:15.516Z,4.8,10.8,3.3,1.4,GOOD,4
2026-04-02T00:00:16.175Z,3.2,10.9,3.3,1.4,GOOD,4
2026-04-02T00:00:20.056Z,2.2,12.1,2.7,1.6,GOOD,4
2026-04-02T00:00:21.255Z,3,10.4,2.7,1.3,GOOD,4
2026-04-02T00:00:21.975Z,2.8,11.2,2.7,1.9,GOOD,4
2026-04-02T00:00:22.014Z,3.1,10.4,3,1.7,GOOD,4
2026-04-02T00:00:22.095Z,2.9,10.9,2.4,2.2,GOOD,4
2026-04-02T00:00:22.154Z,3,10.2,3.2,2.6,GOOD,4
2026-04-02T00:00:22.214Z,2.7,11.3,2.6,2,GOOD,4
2026-04-02T00:00:22.314Z,2.8,10.2,2.9,2.3,GOOD,4
2026-04-02T00:00:22.395Z,3,9.8,2.9,2.4,GOOD,4
2026-04-02T00:00:22.614Z,2.8,9.7,2.6,2.3,GOOD,4
2026-04-02T00:00:22.654Z,2.9,10.8,3,2.7,GOOD,4
2026-04-02T00:00:23.734Z,2.5,10.1,3,2.1,GOOD,4
2026-04-02T00:00:24.215Z,2.7,10.2,2.5,2.4,GOOD,4
2026-04-02T00:00:24.856Z,2.5,11.1,2.4,2.4,GOOD,4
2026-04-02T00:00:28.295Z,2.6,10.5,2.7,1.9,GOOD,4
2026-04-02T00:00:28.376Z,2.7,9.9,2.9,2.2,GOOD,4
2026-04-02T00:00:28.476Z,2.6,10.4,2.9,2.2,GOOD,4
2026-04-02T00:00:28.555Z,2.3,10.8,2.7,1.7,GOOD,5
2026-04-02T00:00:28.655Z,2.2,10.8,2.8,2.7,GOOD,5
